bigram,repetation,polarity,sentiment
medical attention,1,0.0,neutral
attention icmr,1,0.0,neutral
covid pregnancy,1,0.0,neutral
panchayat near,1,0.1,positive
near chennai,1,0.1,positive
chennai offering,1,0.0,neutral
offering ml,1,0.0,neutral
ml full,1,0.35,positive
full cream,1,0.35,positive
cream milk,1,0.0,neutral
milk aavin,1,0.0,neutral
aavin energy,1,0.0,neutral
energy drink,1,0.0,neutral
drink vaccinate,1,0.0,neutral
major milestone,1,0.0625,positive
milestone india,1,0.0,neutral
meditate every,1,0.0,neutral
every day,1,0.0,neutral
day groundwork,1,0.0,neutral
groundwork happy,1,0.8,positive
happy amp,1,0.8,positive
amp contented,1,0.0,neutral
contented mind,1,0.0,neutral
mind glow,1,0.0,neutral
glow good,1,0.7,positive
good health,1,0.7,positive
health n,1,0.0,neutral
n motivation,1,0.0,neutral
population fully,1,0.0,neutral
vaccinated got,1,0.0,neutral
got one,1,0.0,neutral
dose govt,1,0.0,neutral
govt n,1,0.0,neutral
n vaccinated,1,0.0,neutral
vaccinated vaccination,1,0.0,neutral
vaccination covid,1,0.0,neutral
dashboard fun,1,0.3,positive
fun watch,1,0.3,positive
watch one,1,0.0,neutral
crore lakhs,1,0.0,neutral
lakhs vaccinations,1,0.0,neutral
vaccinations completed,1,0.0,neutral
completed till,1,0.0,neutral
pm maintain,1,0.0,neutral
maintain today,1,0.0,neutral
ramanath jha,1,0.0,neutral
jha highlights,1,0.0,neutral
highlights argument,1,0.0,neutral
argument advanced,1,0.4,positive
advanced ruling,1,0.4,positive
ruling political,1,0.0,neutral
political dispensation,1,0.0,neutral
dispensation privatisation,1,0.0,neutral
workers received,1,0.0,neutral
dose eligible,1,0.0,neutral
eligible healthcare,1,0.0,neutral
workers taken,1,0.0,neutral
banegaswasthindia stay,1,0.0,neutral
stay fit,1,0.4,positive
fit times,1,0.4,positive
covid resume,1,0.0,neutral
resume workout,1,0.0,neutral
workout post,1,0.0,neutral
post covid,1,0.0,neutral
covid post,1,0.0,neutral
post questions,1,0.0,neutral
children asymptomatic,1,0.0,neutral
asymptomatic covid,1,0.0,neutral
f fchildren,1,0.0,neutral
fchildren asymptomatic,1,0.0,neutral
asymptomatic amp,1,0.0,neutral
amp mild,1,0.3333333333333333,positive
forget wear,1,0.0,neutral
n igiftlife,1,0.0,neutral
igiftlife wearyourmask,1,0.0,neutral
wearyourmask maskup,1,0.0,neutral
maskup covidvaccine,1,0.0,neutral
covid entire,1,0.0,neutral
entire f,1,0.0,neutral
c n,1,0.0,neutral
n given,1,0.0,neutral
given us,1,0.0,neutral
us results,1,0.0,neutral
results great,1,0.8,positive
great f,1,0.8,positive
c form,1,0.0,neutral
form covidvaccine,1,0.0,neutral
covidvaccine amp,1,0.0,neutral
amp pandemic,1,0.0,neutral
pandemic la,1,0.0,neutral
proud indian,1,0.8,positive
indian n,1,0.0,neutral
vaccination one,1,0.0,neutral
day god,1,0.0,neutral
god bless,1,0.0,neutral
bless modi,1,0.0,neutral
modi ji,1,0.0,neutral
ji nwe,1,0.0,neutral
nwe continuously,1,0.0,neutral
continuously making,1,0.0,neutral
pandemic taken,1,0.0,neutral
taken much,1,0.2,positive
much many,1,0.5,positive
many n,1,0.5,positive
n nfor,1,0.0,neutral
nfor millions,1,0.0,neutral
millions children,1,0.0,neutral
children taken,1,0.0,neutral
taken classrooms,1,0.0,neutral
mumbai reported,1,0.0,neutral
amp progress,1,0.0,neutral
bangladesh sc,1,0.0,neutral
sc issued,1,0.0,neutral
issued notice,1,0.0,neutral
notice close,1,0.0,neutral
close educational,1,0.25,positive
educational institutions,1,0.25,positive
institutions order,1,0.0,neutral
order taking,1,0.0,neutral
taking online,1,0.0,neutral
study findings,1,0.0,neutral
findings point,1,0.0,neutral
point challenges,1,0.0,neutral
challenges organisational,1,0.0,neutral
organisational level,1,0.0,neutral
level reflected,1,0.0,neutral
reflected major,1,0.0625,positive
major changes,1,0.0625,positive
changes w,1,0.0,neutral
covid highlighted,1,0.0,neutral
highlighted importance,1,0.0,neutral
importance good,1,0.7,positive
good hygiene,1,0.7,positive
hygiene still,1,0.0,neutral
still ignoring,1,0.0,neutral
ignoring basic,1,0.0,neutral
basic guidelines,1,0.0,neutral
guidelines around,1,0.0,neutral
around sani,1,0.0,neutral
today special,1,0.35714285714285715,positive
special vaccination,1,0.35714285714285715,positive
drive organised,1,0.0,neutral
organised across,1,0.0,neutral
across mumbai,1,0.0,neutral
mumbai women,1,0.0,neutral
women ensuring,1,0.0,neutral
ensuring gender,1,0.0,neutral
gender equity,1,0.0,neutral
equity v,1,0.0,neutral
covidvaccine akin,1,0.0,neutral
akin revolution,1,0.0,neutral
revolution thanks,1,0.2,positive
thanks brillia,1,0.2,positive
whole world,1,0.2,positive
world india,1,0.0,neutral
india nation,1,0.0,neutral
nation made,1,0.0,neutral
made even,1,0.0,neutral
even pandemic,1,0.0,neutral
pandemic covid,1,0.0,neutral
covid proportion,1,0.0,neutral
proportion pr,1,0.0,neutral
pr amp,1,0.0,neutral
new variant,1,0.13636363636363635,positive
variant third,1,0.0,neutral
wave size,1,0.0,neutral
size consequences,1,0.0,neutral
consequences saw,1,0.0,neutral
saw secon,1,0.0,neutral
india naysayers,1,0.0,neutral
naysayers busy,1,0.1,positive
busy defaming,1,0.1,positive
defaming nation,1,0.0,neutral
nation efforts,1,0.0,neutral
efforts india,1,0.0,neutral
india stood,1,0.0,neutral
stood c,1,0.0,neutral
people testing,1,0.0,neutral
india active,1,-0.13333333333333333,negative
cases stand,1,0.0,neutral
stand according,1,0.0,neutral
according uni,1,0.0,neutral
new marketing,1,0.13636363636363635,positive
marketing trends,1,0.0,neutral
trends suggest,1,0.0,neutral
suggest future,1,0.0,neutral
future marketing,1,0.0,neutral
marketing needs,1,0.0,neutral
needs inclusive,1,0.0,neutral
inclusive diverse,1,0.0,neutral
diverse connected,1,0.0,neutral
vaccines far,1,0.1,positive
covid appeals,1,0.0,neutral
appeals court,1,0.0,neutral
court backs,1,0.0,neutral
backs florida,1,0.0,neutral
florida ban,1,0.0,neutral
ban school,1,0.0,neutral
school mask,1,0.0,neutral
mask mandates,1,0.0,neutral
mandates high,1,0.16,positive
high time,1,0.16,positive
time must,1,0.0,neutral
must end,1,0.0,neutral
early morning,1,0.1,positive
morning hosp,1,0.0,neutral
hosp starting,1,0.0,neutral
starting opd,1,0.0,neutral
opd today,1,0.0,neutral
today nearly,1,0.1,positive
nearly month,1,0.1,positive
month thank,1,0.0,neutral
thank good,1,0.7,positive
good wishes,1,0.7,positive
wishes hav,1,0.0,neutral
andhra pradesh,1,0.0,neutral
pradesh reports,1,0.0,neutral
vaccination dose,1,0.0,neutral
dose already,1,0.0,neutral
already cr,1,0.0,neutral
cr pm,1,0.0,neutral
pm today,1,0.0,neutral
today gonna,1,0.0,neutral
gonna record,1,0.0,neutral
record high,1,0.16,positive
high today,1,0.16,positive
n nan,1,0.0,neutral
nan awesome,1,1.0,positive
awesome feat,1,1.0,positive
thank recognition,1,0.0,neutral
recognition young,1,0.1,positive
young achiever,1,0.1,positive
achiever year,1,0.0,neutral
year social,1,0.03333333333333333,positive
social service,1,0.03333333333333333,positive
service n,1,0.0,neutral
india crossed,1,0.0,neutral
vaccination mark,1,0.0,neutral
mark far,1,0.1,positive
today final,1,0.0,neutral
final tally,1,0.0,neutral
tally e,1,0.0,neutral
ected day,1,0.0,neutral
day crores,1,0.0,neutral
jharkhand covid,1,0.0,neutral
covid guidelines,1,0.0,neutral
guidelines right,1,0.2857142857142857,positive
right atleast,1,0.2857142857142857,positive
atleast appear,1,0.0,neutral
appear picture,1,0.0,neutral
picture cm,1,0.0,neutral
million reading,1,0.0,neutral
reading right,1,0.2857142857142857,positive
right india,1,0.2857142857142857,positive
styling something,1,0.0,neutral
something creative,1,0.5,positive
creative amp,1,0.5,positive
amp different,1,0.0,neutral
different mundane,1,-0.08333333333333333,negative
mundane weekdays,1,-0.16666666666666666,negative
weekdays n,1,0.0,neutral
n weekend,1,0.0,neutral
styling stylingtips,1,0.0,neutral
stylingtips menswear,1,0.0,neutral
cases ntot,1,0.0,neutral
according new,1,0.13636363636363635,positive
study wearing,1,0.0,neutral
wearing face,1,0.0,neutral
masks e,1,0.0,neutral
e rcise,1,0.0,neutral
rcise significantly,1,0.375,positive
significantly raise,1,0.375,positive
raise body,1,0.0,neutral
tin caniste,1,0.0,neutral
smart app,1,0.21428571428571427,positive
app mobile,1,0.0,neutral
mobile salon,1,0.0,neutral
salon app,1,0.0,neutral
app works,1,0.0,neutral
works medium,1,0.0,neutral
medium beauticians,1,0.0,neutral
beauticians stylists,1,0.0,neutral
stylists rtheir,1,0.0,neutral
rtheir customers,1,0.0,neutral
customers using,1,0.0,neutral
english communication,1,0.0,neutral
communication becoming,1,0.45,positive
becoming norm,1,0.45,positive
norm remote,1,-0.1,negative
remote working,1,-0.1,negative
working n,1,0.0,neutral
wow amazing,1,0.35000000000000003,positive
amazing n,1,0.6000000000000001,positive
successful vaccination,1,0.75,positive
drive testimonial,1,0.0,neutral
testimonial one,1,0.0,neutral
one beneficiaries,1,0.0,neutral
covid mizoram,1,0.0,neutral
mizoram reports,1,0.0,neutral
fresh infections,1,0.3,positive
infections deaths,1,0.0,neutral
deaths active,1,-0.13333333333333333,negative
modihaitohmumkinhai nindians,1,0.0,neutral
nindians wishes,1,0.0,neutral
wishes ji,1,0.0,neutral
ji happy,1,0.8,positive
birthday amp,1,0.0,neutral
amp administrates,1,0.0,neutral
administrates crore,1,0.0,neutral
show world,1,0.0,neutral
world healthy,1,0.5,positive
healthy face,1,0.5,positive
face n,1,0.0,neutral
n nuse,1,0.0,neutral
nuse deto,1,0.0,neutral
deto fying,1,0.0,neutral
fying face,1,0.0,neutral
face amp,1,0.0,neutral
amp body,1,0.0,neutral
body cleaning,1,0.0,neutral
cleaning scru,1,0.0,neutral
scru gel,1,0.0,neutral
gel health,1,0.0,neutral
recoveries zero,1,0.0,neutral
cases increase,1,0.0,neutral
increase thursday,1,0.0,neutral
thursday new,1,0.13636363636363635,positive
reported wednesday,1,0.0,neutral
wednesday deaths,1,0.0,neutral
maharashtra active,1,-0.13333333333333333,negative
active case,1,-0.13333333333333333,negative
case tally,1,0.0,neutral
tally rose,1,0.6,positive
rose slightly,1,0.21666666666666667,positive
slightly sept,1,-0.16666666666666666,negative
sept new,1,0.13636363636363635,positive
cases recoverie,1,0.0,neutral
people turning,1,0.0,neutral
turning nd,1,0.0,neutral
nd covid,1,0.0,neutral
covid ja,1,0.0,neutral
ja odisha,1,0.0,neutral
odisha official,1,0.0,neutral
official n,1,0.0,neutral
n odisha,1,0.0,neutral
odisha odishanews,1,0.0,neutral
odishanews covid,1,0.0,neutral
covid covidpandemic,1,0.0,neutral
find perfect,1,1.0,positive
perfect face,1,1.0,positive
face mask,1,0.0,neutral
n facemask,1,0.0,neutral
facemask mask,1,0.0,neutral
mask skin,1,0.0,neutral
skin skincare,1,0.0,neutral
skincare healthyskin,1,0.0,neutral
world largest,1,0.0,neutral
largest vaccination,1,0.0,neutral
drive full,1,0.35,positive
full swing,1,0.35,positive
swing n,1,0.0,neutral
n nindia,1,0.0,neutral
nindia administers,1,0.0,neutral
administers cr,1,0.0,neutral
cr million,1,0.0,neutral
per health,1,0.0,neutral
huge professionals,1,0.4000000000000001,positive
professionals france,1,0.0,neutral
france know,1,0.0,neutral
know something,1,0.0,neutral
something covid,1,0.0,neutral
vaccines willing,1,0.25,positive
willing risk,1,0.25,positive
covid coronavirus,1,0.0,neutral
india india,1,0.0,neutral
uttar pradesh,1,0.0,neutral
pradesh india,1,0.0,neutral
india districts,1,0.0,neutral
districts covid,1,0.0,neutral
covid free,1,0.4,positive
free recovery,1,0.4,positive
recovery rate,1,0.0,neutral
n nthe,1,0.0,neutral
nthe govt,1,0.0,neutral
govt planning,1,0.0,neutral
planning administer,1,0.0,neutral
administer cr,1,0.0,neutral
every time,1,0.0,neutral
time find,1,0.0,neutral
find humour,1,0.0,neutral
humour difficult,1,-0.5,negative
difficult situation,1,-0.5,negative
situation win,1,0.8,positive
win keep,1,0.8,positive
keep smiling,1,0.0,neutral
smiling smita,1,0.0,neutral
smita smiling,1,0.0,neutral
smiling shukravaar,1,0.0,neutral
shukravaar n,1,0.0,neutral
f bs,1,0.0,neutral
f cleanliness,1,0.0,neutral
cleanliness n,1,0.0,neutral
f vaccination,1,0.0,neutral
f strictness,1,0.0,neutral
strictness nwill,1,0.0,neutral
nwill help,1,0.0,neutral
help win,1,0.8,positive
win fight,1,0.8,positive
recoveries hours,1,0.0,neutral
cases recorded,1,0.0,neutral
recorded across,1,0.0,neutral
across nation,1,0.0,neutral
nation deaths,1,0.0,neutral
covid coronavirusupdates,1,0.0,neutral
best choice,1,1.0,positive
choice captaincy,1,0.0,neutral
captaincy n,1,0.0,neutral
n rohitsharma,1,0.0,neutral
rohitsharma rohit,1,0.0,neutral
rohit rohithsharma,1,0.0,neutral
rohithsharma viral,1,0.0,neutral
viral viratkohli,1,0.0,neutral
viratkohli rc,1,0.0,neutral
rc appleevent,1,0.0,neutral
jabs minute,1,0.0,neutral
minute india,1,0.0,neutral
india today,1,0.0,neutral
n nalready,1,0.0,neutral
nalready one,1,0.0,neutral
vaccination far,1,0.1,positive
today till,1,0.0,neutral
pm n,1,0.0,neutral
n narendramodi,1,0.0,neutral
covid united,1,0.0,neutral
united states,1,0.0,neutral
states approves,1,0.0,neutral
approves new,1,0.13636363636363635,positive
new use,1,0.13636363636363635,positive
use eli,1,0.0,neutral
eli lilly,1,0.0,neutral
lilly drug,1,0.0,neutral
drug treating,1,0.0,neutral
treating patients,1,0.0,neutral
patients n,1,0.0,neutral
n elililly,1,0.0,neutral
yoshihidesuga comparatively,1,0.0,neutral
comparatively tame,1,-0.21666666666666667,negative
tame flirtations,1,-0.21666666666666667,negative
flirtations scandal,1,0.0,neutral
scandal raise,1,0.0,neutral
raise many,1,0.5,positive
many eyebrows,1,0.5,positive
eyebrows administra,1,0.0,neutral
covid punja,1,0.0,neutral
punja starts,1,0.0,neutral
starts first,1,0.25,positive
first genomesequencing,1,0.25,positive
genomesequencing facility,1,0.0,neutral
facility patiala,1,0.0,neutral
patiala la,1,0.0,neutral
la n,1,0.0,neutral
n punjabnews,1,0.0,neutral
punjabnews n,1,0.0,neutral
many pilgrims,1,0.5,positive
pilgrims attend,1,0.0,neutral
attend annual,1,0.0,neutral
annual marian,1,0.0,neutral
marian pilgrimage,1,0.0,neutral
pilgrimage covid,1,0.0,neutral
pandemic torrential,1,0.0,neutral
torrential rain,1,0.0,neutral
corona virus,1,0.0,neutral
virus new,1,0.13636363636363635,positive
cases increased,1,0.0,neutral
increased india,1,0.0,neutral
cases hw,1,0.0,neutral
hw english,1,0.0,neutral
english coronavirus,1,0.0,neutral
coronavirus covid,1,0.0,neutral
mask unique,1,0.375,positive
unique project,1,0.375,positive
project group,1,0.0,neutral
e c,1,0.0,neutral
f sir,1,0.0,neutral
sir n,1,0.0,neutral
n namma,1,0.0,neutral
namma sentiment,1,0.0,neutral
sentiment film,1,0.0,neutral
film n,1,0.0,neutral
nthat climax,1,0.0,neutral
climax one,1,0.0,neutral
one heart,1,0.0,neutral
heart touching,1,0.5,positive
touching one,1,0.5,positive
one n,1,0.0,neutral
n ncomplete,1,0.0,neutral
ncomplete en,1,0.0,neutral
wow million,1,0.1,positive
million vaccinations,1,0.0,neutral
vaccinations done,1,0.0,neutral
pm still,1,0.0,neutral
still counting,1,0.0,neutral
counting stupendous,1,0.0,neutral
stupendous fight,1,0.0,neutral
covid w,1,0.0,neutral
non special,1,0.35714285714285715,positive
day narendramodi,1,0.0,neutral
narendramodi birthday,1,0.0,neutral
birthday till,1,0.0,neutral
till yet,1,0.0,neutral
vaccination doses,1,0.0,neutral
one crushing,1,0.4,positive
crushing impacts,1,0.4,positive
impacts covid,1,0.0,neutral
pandemic ta,1,0.0,neutral
ta drivers,1,0.0,neutral
drivers working,1,0.0,neutral
working ta,1,0.0,neutral
ta rentals,1,0.0,neutral
rentals na,1,0.0,neutral
outstanding effort,1,0.5,positive
effort health,1,0.0,neutral
health workers,1,0.0,neutral
workers n,1,0.0,neutral
n nall,1,0.0,neutral
nall healthcare,1,0.0,neutral
workers well,1,0.0,neutral
well done,1,0.0,neutral
done india,1,0.0,neutral
f union,1,0.0,neutral
pm st,1,0.0,neutral
still going,1,0.0,neutral
going strong,1,0.4333333333333333,positive
strong nat,1,0.4333333333333333,positive
nat pm,1,0.0,neutral
india showing,1,0.0,neutral
showing decline,1,0.0,neutral
decline number,1,0.0,neutral
number new,1,0.13636363636363635,positive
cases per,1,0.0,neutral
cent new,1,0.13636363636363635,positive
icymi india,1,0.0,neutral
india friday,1,0.0,neutral
friday administered,1,0.0,neutral
day first,1,0.25,positive
time taking,1,0.0,neutral
reminder pandemic,1,0.0,neutral
pandemic yet,1,0.0,neutral
maskup metgala,1,0.0,neutral
vitamin deficiency,1,0.0,neutral
deficiency hypovitaminosis,1,0.0,neutral
hypovitaminosis defined,1,0.0,neutral
defined vitamin,1,0.0,neutral
vitamin level,1,0.0,neutral
level normal,1,0.15,positive
normal diabetes,1,0.15,positive
vaccines f,1,0.0,neutral
f safe,1,0.5,positive
effective watch,1,0.6,positive
watch video,1,0.0,neutral
f know,1,0.0,neutral
know work,1,0.0,neutral
covid push,1,0.0,neutral
push vaccinemadness,1,0.0,neutral
vaccinemadness vaccinedeaths,1,0.0,neutral
vaccinedeaths effective,1,0.6,positive
effective cheap,1,0.5,positive
cheap readily,1,0.30000000000000004,positive
readily available,1,0.4,positive
available pre,1,0.4,positive
among adults,1,0.0,neutral
adults n,1,0.0,neutral
n mild,1,0.3333333333333333,positive
day course,1,0.0,neutral
course ivermectin,1,0.0,neutral
ivermectin vs,1,0.0,neutral
vs placebo,1,0.0,neutral
placebo significantly,1,0.375,positive
significantly improve,1,0.375,positive
coronavirus last,1,0.0,neutral
cases corona,1,0.0,neutral
corona registered,1,0.0,neutral
registered india,1,0.0,neutral
india people,1,0.0,neutral
people died,1,0.0,neutral
f kindly,1,0.6,positive
kindly wearamask,1,0.6,positive
wearamask n,1,0.0,neutral
n safekovai,1,0.0,neutral
